Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
1174	low score: (2-Mercaptopropionylamino)acetic acid	1427	5.168	5.471	5.733	162.02454	26767	603091	1.000	17370.75000	23.583	0.822	1.000	0.724		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	162.02299	C5H9NO3S	null	YTGJWQPHMWSCST-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.146	0.414	0.411	1.00	0.09	0.926	17370.75000	162.02454:30752 163.02737:2330 164.02023:2026	72.99209:1684 79.95631:2226 80.96399:608 101.03750:660 103.05398:1580 119.04848:1252 147.04408:1488
1175	3-phenyllactic acid	1427	5.168	5.471	6.034	165.05707	12321	180638	1.000	12320.75000	25.625	0.914	1.000	0.776		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	165.05571	C9H10O3	Phenylpropanoic acids	VOXXWSYKYCBWHO-UHFFFAOYSA-N	O=C(O)C(O)CC=1C=CC=CC1	430	False	True	True	0.00	0.99	0.904	0.919	0.970	8.00	1.00	1.897	12320.75000	165.05707:28790 166.06029:3540	72.99199:3734 79.95686:1224 80.96394:776 91.05508:796 92.04957:738 101.03796:1102 103.05437:3894 117.03294:1082 119.04894:4710 120.05333:588 147.04475:2618
1176	Unknown	1427	5.217	5.471	5.884	166.06029	1615	28880	126.905	12.40885	7.859	0.829	0.990	0.579		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	12.40885	166.06029:3540 168.06665:410	null
1177	no MS2: 3-Dehydroquinic acid	1427	4.368	5.471	6.331	171.03116	3057	47362	1.000	3057.00000	12.914	0.867	1.000	0.972		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	171.02991	C7H10O6	null	WVMWZWGZRAXUBK-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.000	0.000	0.000	-1.00	-1.00	0.329	3057.00000	171.03116:8068 172.03279:724	null
1178	no MS2: 3-Indoleacetic acid	1427	5.168	5.471	5.733	174.05757	11281	162690	1.000	11081.75000	24.765	0.905	0.996	0.972		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	174.05611	C10H9NO2	null	SEOVTRFCIGRIMH-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.000	0.000	0.000	-1.00	-1.00	0.328	11081.75000	174.05757:25590 175.06215:3210 176.05472:368	null
1179	Unknown	1427	5.168	5.471	6.576	175.06215	1664	32492	76.196	21.83677	7.856	0.628	0.997	0.959		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	21.83677	175.06215:3210 176.05472:368 177.05812:522	71.04950:806 85.06445:1068 115.03791:480
1180	Unknown	1427	5.217	5.471	5.984	189.11444	5135	88170	1.000	5109.87500	15.252	0.875	0.993	0.724		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	5109.87500	189.11444:9866 190.11829:1616 191.10986:850	null
1181	low score: 2-Hydroxy-7-methoxyquinoline-3-carbaldehyde	1427	5.217	5.471	6.183	202.05478	16034	258945	1.000	16033.63000	26.841	0.804	0.984	0.724		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	202.05099	C11H9NO3	null	VUKFTGRTRKQOKY-UHFFFAOYSA-N		530	False	True	False	0.00	0.93	0.026	0.000	0.881	1.00	0.50	0.855	16033.63000	202.05478:28426 203.05701:2788 204.05147:1588	60.97470:1166 62.99003:7292 63.02317:1982 63.96178:3194 67.01751:768 68.99722:43008 69.03365:41948 70.00436:1588 71.01266:6734 72.99208:1690 73.01057:102232 73.02877:598 74.01400:3942 75.00672:4132 75.02654:2304 76.96938:970 79.01791:6602 79.05415:1050 79.95625:272662 80.96407:110386 81.02029:748 81.03342:6064 82.00500:1032 82.02877:4020 83.01286:6560 84.04478:2144 85.02870:2262 88.03902:2788 95.01267:11682 96.95869:4532 97.02842:192338 98.03246:1630 99.00766:19842 107.01273:7496 108.02079:618 109.99978:1380 111.00780:698 113.02280:3214 116.07036:658 121.02825:722 123.00778:1508 123.04399:22576 124.01550:1564 124.03946:8468 125.02328:978240 125.03709:7840 125.16421:666 125.20369:618 125.21834:688 125.23064:826 125.26658:772 125.32110:828 125.34166:798 125.36415:984 125.38263:902 125.42015:1060 125.44165:894 125.45744:760 125.47984:842 125.51324:796 125.52704:920 125.58215:792 125.64680:606 126.02657:9200 130.08395:866 131.01649:1502 141.01842:5760 148.99178:902 155.11067:738 157.12485:1294 183.10268:808 201.11214:652 202.10640:582 203.00307:1890 204.98125:29818 205.98436:620
1182	Unknown	1427	5.217	5.471	5.835	203.05701	1573	24932	1.000	1572.87500	8.597	0.844	1.000	0.724		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1572.87500	203.05701:2788 204.05147:1588	null
1183	low score: 4-Hydroxy-6-Methylpyran-2-One	1427	5.217	5.471	6.627	204.98164	941427	13597132	92.805	10144.19000	231.538	0.728	0.997	0.724		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	204.97279	C6H6O3	Pyranones and derivatives	NSYSSMYQPLSPOD-UHFFFAOYSA-N	O=C1OC(=CC(O)=C1)C	530	False	True	False	0.00	0.68	0.019	0.000	0.866	1.00	1.00	0.803	10144.19000	204.98164:1997566 205.98448:144972 206.97813:93106	60.97440:774 62.98977:6168 63.02290:1476 63.94262:200 63.96145:1968 64.95240:264 64.96925:248 67.01794:876 68.99736:21984 69.03348:34156 69.19238:222 70.00182:778 70.03777:1354 71.00044:236 71.01289:4218 73.01047:3616 73.02853:946 74.01331:1340 75.00622:2616 75.02637:1482 76.96869:494 77.03931:200 77.97586:416 79.01788:4982 79.05463:544 79.95622:205146 79.96693:8800 80.02251:862 80.06052:316 80.06842:440 80.07792:486 80.12677:270 80.13705:242 80.15009:310 80.16985:268 80.18470:348 80.20865:218 80.22576:304 80.24303:292 80.26155:276 80.28360:188 80.36891:300 80.38425:244 80.39773:232 80.41369:190 80.96400:112486 80.97525:3566 81.03303:7488 81.23954:194 81.25009:242 81.28389:210 81.95185:9116 81.96162:1912 82.00491:612 82.02893:4586 82.95961:5734 82.96895:932 83.01251:7030 84.01575:208 84.04347:350 84.99371:202 85.02824:2202 88.03922:22724 89.04265:780 91.05302:284 93.03300:226 95.01250:12270 96.01736:888 96.95906:5742 97.01330:246 97.02828:184598 97.04002:11136 97.09130:312 97.10325:844 97.13992:264 97.14903:388 97.15977:424 97.19197:242 97.20571:240 97.25743:368 97.28661:250 97.29570:296 97.31536:272 97.32542:292 97.34701:540 97.40134:276 97.41239:310 97.43291:244 97.45303:188 97.46540:254 97.52171:246 97.53220:232 97.54034:290 97.58183:230 98.03165:13820 99.00740:28144 99.03386:438 99.08021:274 100.01109:1336 100.07568:242 103.02274:286 106.98026:240 107.01240:10076 108.01707:600 109.01891:252 109.02791:648 109.99940:876 111.00694:944 113.02260:5288 113.09456:328 114.02338:280 114.09068:842 117.03350:336 121.02882:294 123.00744:2162 123.04343:21200 124.00751:1680 124.03931:15822 124.55962:198 124.83134:192 124.86826:382 124.89291:232 124.91139:362 124.96452:364 124.97588:592 124.99246:606 125.00146:558 125.02391:557606 125.10810:2638 125.12977:308 125.16705:2236 125.17622:2148 125.19439:820 125.21606:1594 125.23146:1256 125.24623:1066 125.27634:1432 125.29486:850 125.30859:484 125.32266:1172 125.33319:2210 125.35731:826 125.37766:4568 125.40460:936 125.41515:940 125.42853:552 125.44441:368 125.46323:886 125.47823:1028 125.49005:574 125.52049:666 125.54300:742 125.56452:454 125.60415:1032 125.63148:372 125.65120:366 125.67025:536 125.73732:412 126.02621:103892 126.03983:620 127.02748:8742 128.03178:210 129.09076:214 131.01587:628 132.04422:264 139.03816:272 141.01782:7528 141.08917:336 142.02176:458 145.10004:216 148.99083:902 157.12479:1096 160.04005:306 161.06305:206 164.01883:700 176.98685:400 185.12025:226 203.00058:1788 203.11412:194 203.12871:472 203.99922:342 204.98022:43788 205.08894:188 205.98277:4416 206.04877:396 206.97707:1602 206.99472:1644
1184	low score: 5-Chloro-1-naphthoic acid	1427	4.766	5.471	6.132	204.99960	27047	373769	1.000	27047.13000	40.957	0.823	1.000	0.724		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	205.00620	C11H7ClO2	null	CPGDMBASSDNQIS-UHFFFAOYSA-N		530	False	True	False	0.00	0.80	0.161	0.221	0.914	2.00	1.00	1.064	27047.13000	204.99960:69010	60.97440:774 62.98977:6168 63.02290:1476 63.94262:200 63.96145:1968 64.95240:264 64.96925:248 67.01794:876 68.99736:21984 69.03348:34156 69.19238:222 70.00182:778 70.03777:1354 71.00044:236 71.01289:4218 73.01047:3616 73.02853:946 74.01331:1340 75.00622:2616 75.02637:1482 76.96869:494 77.03931:200 77.97586:416 79.01788:4982 79.05463:544 79.95622:205146 79.96693:8800 80.02251:862 80.06052:316 80.06842:440 80.07792:486 80.12677:270 80.13705:242 80.15009:310 80.16985:268 80.18470:348 80.20865:218 80.22576:304 80.24303:292 80.26155:276 80.28360:188 80.36891:300 80.38425:244 80.39773:232 80.41369:190 80.96400:112486 80.97525:3566 81.03303:7488 81.23954:194 81.25009:242 81.28389:210 81.95185:9116 81.96162:1912 82.00491:612 82.02893:4586 82.95961:5734 82.96895:932 83.01251:7030 84.01575:208 84.04347:350 84.99371:202 85.02824:2202 88.03922:22724 89.04265:780 91.05302:284 93.03300:226 95.01250:12270 96.01736:888 96.95906:5742 97.01330:246 97.02828:184598 97.04002:11136 97.09130:312 97.10325:844 97.13992:264 97.14903:388 97.15977:424 97.19197:242 97.20571:240 97.25743:368 97.28661:250 97.29570:296 97.31536:272 97.32542:292 97.34701:540 97.40134:276 97.41239:310 97.43291:244 97.45303:188 97.46540:254 97.52171:246 97.53220:232 97.54034:290 97.58183:230 98.03165:13820 99.00740:28144 99.03386:438 99.08021:274 100.01109:1336 100.07568:242 103.02274:286 106.98026:240 107.01240:10076 108.01707:600 109.01891:252 109.02791:648 109.99940:876 111.00694:944 113.02260:5288 113.09456:328 114.02338:280 114.09068:842 117.03350:336 121.02882:294 123.00744:2162 123.04343:21200 124.00751:1680 124.03931:15822 124.55962:198 124.83134:192 124.86826:382 124.89291:232 124.91139:362 124.96452:364 124.97588:592 124.99246:606 125.00146:558 125.02391:557606 125.10810:2638 125.12977:308 125.16705:2236 125.17622:2148 125.19439:820 125.21606:1594 125.23146:1256 125.24623:1066 125.27634:1432 125.29486:850 125.30859:484 125.32266:1172 125.33319:2210 125.35731:826 125.37766:4568 125.40460:936 125.41515:940 125.42853:552 125.44441:368 125.46323:886 125.47823:1028 125.49005:574 125.52049:666 125.54300:742 125.56452:454 125.60415:1032 125.63148:372 125.65120:366 125.67025:536 125.73732:412 126.02621:103892 126.03983:620 127.02748:8742 128.03178:210 129.09076:214 131.01587:628 132.04422:264 139.03816:272 141.01782:7528 141.08917:336 142.02176:458 145.10004:216 148.99083:902 157.12479:1096 160.04005:306 161.06305:206 164.01883:700 176.98685:400 185.12025:226 203.00058:1788 203.11412:194 203.12871:472 203.99922:342 204.98022:43788 205.08894:188 205.98277:4416 206.04877:396 206.97707:1602 206.99472:1644
1185	no MS2: 2,6-Di-tert-butylphenol	1427	4.963	5.471	6.132	205.16586	1236	17616	1.000	1236.25000	8.622	0.832	1.000	0.724		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	205.15981	C14H22O	null	DKCPKDPYUFEZCP-UHFFFAOYSA-N		530	False	True	False	0.00	0.83	0.000	0.000	0.000	-1.00	-1.00	0.250	1236.25000	205.16586:2638	null
1186	Unknown	1427	5.014	5.471	6.132	205.23759	1360	19834	1.000	1360.12500	8.450	0.857	1.000	0.724		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1360.12500	205.23759:2436 206.23254:472	null
1187	Unknown	1427	4.963	5.471	6.132	205.30927	1072	15383	1.000	1071.87500	7.867	0.885	1.000	0.724		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1071.87500	205.30927:2168 206.30225:332 206.31531:564	null
1188	Unknown	1427	4.963	5.471	6.132	205.44760	2022	27405	1.000	2021.87500	10.964	0.918	1.000	0.972		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2021.87500	205.43947:2620 205.44760:3012	null
1189	Unknown	1427	5.014	5.471	6.132	205.60118	1026	14671	1.000	1025.62500	7.681	0.895	1.000	0.724		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1025.62500	205.60118:2118	null
1190	Unknown	1427	5.064	5.471	6.132	205.62424	1210	17479	1.000	1210.00000	8.192	0.889	1.000	0.724		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1210.00000	205.62424:2314 206.62140:514	null
1191	Unknown	1427	5.217	5.471	6.183	205.98448	66511	957247	1.000	66511.38000	61.759	0.725	0.997	0.724		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	66511.38000	205.98448:144972 206.97813:93106 207.98099:6304	null
1192	2-(Cyclohexylamino)ethanesulfonic acid	1427	4.963	5.471	6.331	206.08347	8205	128498	1.000	8205.12500	20.700	0.846	1.000	0.724		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	206.08560	C8H17NO3S	null	MKWKNSIESPFAQN-UHFFFAOYSA-N		430	False	True	True	0.00	0.98	0.739	0.621	0.891	4.00	0.80	1.599	8205.12500	206.08347:14996 207.08665:2672	69.03339:1034 71.04896:1278 73.02898:702 79.01717:738 79.95628:70062 80.96394:11020 81.95174:2074 94.02847:724 96.95863:766 97.02863:718 100.07690:648 106.98011:6166 112.01642:1592 121.05199:784 122.02378:1032 122.05951:1222 124.00704:4182 124.03897:2594 125.02335:11134 126.02637:960 127.03893:2584 132.04388:790 134.06071:2970 142.08768:1456 144.10309:1018 149.04854:612 164.07260:4078 204.98326:682 206.04958:3760 206.99690:874 208.06537:13078 209.06853:1058
1193	Unknown	1427	5.217	5.471	6.183	206.97813	43034	614183	1.000	43033.75000	50.021	0.718	0.995	0.724		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	43033.75000	206.97813:93106 207.98099:6304 208.98041:1352	60.97441:822 62.99001:7164 63.96122:3760 68.99732:10318 69.03372:14212 70.03686:754 71.01308:1830 75.00720:610 76.96951:1434 79.01802:2272 79.95633:109086 80.96413:24686 81.03354:2236 81.95233:6370 82.95991:1910 83.01260:1700 88.03944:5266 95.01306:3138 96.95885:1196 97.02859:39366 98.03183:4696 99.00736:3568 100.01122:628 107.01273:1084 109.02866:2068 114.09189:712 124.00632:5408 125.02345:178256 126.02680:22572 127.02860:1710 127.03844:3750 141.01805:858 204.98158:5202 205.98567:996 206.05009:1250 206.97786:596 206.99617:2222 208.06659:612
1194	Unknown	1427	4.567	5.471	5.984	207.08665	1905	34277	1.000	1904.75000	8.791	0.914	1.000	0.959		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1904.75000	207.08665:2672 209.08150:1176	null
1195	Unknown	1427	5.217	5.471	6.083	207.98099	2977	42538	1.000	2977.00000	13.078	0.907	0.994	0.724		[M-H]-	3		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2977.00000	207.98099:6304 208.98041:1352 209.98755:386	null
1196	low score: 8-Methoxy-4-oxo-1,4-dihydroquinoline-2-carboxylic acid	1427	4.963	5.471	5.936	218.04546	31829	469062	1.000	31761.00000	41.060	0.875	1.000	0.776		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	218.04590	C11H9NO4	null	BXZSKDOPGDPDEG-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.461	0.472	0.958	4.00	1.00	1.453	31761.00000	218.04546:72240 219.04866:7272 220.05171:752	65.99734:11174 67.00060:482 67.01736:722 69.03257:432 71.01246:596 72.04395:470 74.02390:4134 79.95615:35180 80.96408:1444 81.95177:1530 93.03363:1510 94.02877:1244 95.01276:3810 95.04975:424 96.02076:1102 96.04406:612 96.95833:1212 97.02699:454 103.04183:1682 106.04089:1610 107.04950:590 108.04539:492 109.02906:472 112.03941:804 113.02312:3106 116.03359:912 117.02097:496 118.02777:770 119.04834:1774 121.02854:1266 123.00740:16040 124.01546:162118 125.01871:7914 126.01968:910 129.09100:3720 130.02788:404 131.03659:30230 132.03989:2524 137.02341:756 137.03502:678 137.05963:7604 137.09744:440 138.01988:428 138.05588:1418 139.00414:576 139.03877:57988 140.04184:3672 141.01805:7074 155.03539:626 155.10861:648 159.03346:64462 160.03676:7650 161.03763:826 174.02158:808 174.05725:24824 174.09415:514 175.06012:3770 203.97302:2342 217.01637:726 218.99605:6402 219.12344:838 219.99799:926
1197	low score: 3-(5-Methoxy-1H-indol-3-yl)propanoic acid	1427	5.115	5.471	6.233	218.08191	2502	43954	1.000	2501.75000	10.257	0.780	0.997	0.959		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	218.08231	C12H13NO3	null	ZLSZCJIWILJKMR-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.178	0.553	0.561	5.00	0.50	1.136	2501.75000	218.08191:3288 219.08359:632	65.99734:11174 67.00060:482 67.01736:722 69.03257:432 71.01246:596 72.04395:470 74.02390:4134 79.95615:35180 80.96408:1444 81.95177:1530 93.03363:1510 94.02877:1244 95.01276:3810 95.04975:424 96.02076:1102 96.04406:612 96.95833:1212 97.02699:454 103.04183:1682 106.04089:1610 107.04950:590 108.04539:492 109.02906:472 112.03941:804 113.02312:3106 116.03359:912 117.02097:496 118.02777:770 119.04834:1774 121.02854:1266 123.00740:16040 124.01546:162118 125.01871:7914 126.01968:910 129.09100:3720 130.02788:404 131.03659:30230 132.03989:2524 137.02341:756 137.03502:678 137.05963:7604 137.09744:440 138.01988:428 138.05588:1418 139.00414:576 139.03877:57988 140.04184:3672 141.01805:7074 155.03539:626 155.10861:648 159.03346:64462 160.03676:7650 161.03763:826 174.02158:808 174.05725:24824 174.09415:514 175.06012:3770 203.97302:2342 217.01637:726 218.99605:6402 219.12344:838 219.99799:926
1198	Unknown	1427	4.615	5.471	6.183	219.04866	2666	36768	1.000	2666.37500	12.584	0.737	1.000	0.776		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2666.37500	219.04866:7272 220.05171:752 221.04393:426	62.99020:220 63.96037:398 65.95849:196 65.99772:2250 67.01833:888 68.99748:260 69.03352:444 71.01347:372 72.04524:224 72.99323:266 73.02743:240 74.02293:876 75.02514:212 79.01782:1074 79.93698:196 79.95614:248472 79.96647:12038 80.02396:1090 80.05232:294 80.06967:650 80.10905:322 80.11982:362 80.15828:306 80.18295:198 80.19695:302 80.24023:378 80.24698:298 80.27040:344 80.28361:214 80.30914:240 80.32947:248 80.33958:266 80.34753:254 80.35616:362 80.37399:402 80.38512:304 80.41059:318 80.45393:300 80.47639:200 80.95595:2332 81.03348:226 81.95177:12192 83.01282:190 85.02909:340 87.00699:336 92.02650:210 92.04962:710 92.98172:268 93.03399:556 94.02755:334 94.03740:242 95.01270:19932 95.04868:3544 95.94974:284 96.02041:5258 96.04484:230 96.05251:262 96.95873:5886 97.02767:2552 99.08117:352 101.02290:278 103.04188:476 106.00618:844 107.01463:386 107.04967:200 108.01795:676 109.02736:572 111.00725:388 111.04353:600 113.02260:1888 114.02673:194 117.02045:284 117.03545:196 117.06902:358 118.02819:212 120.04444:1028 121.02892:1068 123.00784:78204 123.41621:202 123.48512:198 123.51481:222 123.61628:326 123.64414:188 123.89172:254 123.90108:280 123.94482:446 123.95831:456 123.98279:758 124.01582:1079816 124.02813:101986 124.09992:2360 124.12267:328 124.13313:446 124.16431:2602 124.18423:1066 124.20723:1610 124.22057:1686 124.23627:1344 124.26606:1532 124.29950:1010 124.31082:1320 124.33302:796 124.34884:1266 124.36931:4028 124.39452:1306 124.40732:1522 124.43491:822 124.45248:1414 124.48065:922 124.49953:1042 124.51894:1240 124.53434:1348 124.57603:928 124.59460:1000 124.64188:652 124.64917:732 124.66068:630 124.67731:628 124.69476:470 124.71126:488 124.72645:708 124.74936:424 124.78277:534 124.81025:454 124.84900:224 124.86040:224 124.87025:316 124.88778:220 124.90600:226 124.92809:232 124.95664:286 124.97150:206 124.99075:302 125.01850:118480 125.10815:230 125.12959:236 125.14719:246 125.18319:328 125.19452:244 125.21544:230 125.24289:228 125.25780:294 125.28081:190 125.30193:288 125.34344:226 125.37877:216 125.40991:232 125.44221:206 125.52810:248 125.54585:316 125.56699:216 126.01975:9468 126.09170:454 126.98812:300 127.02349:350 129.09015:1992 131.03662:7750 132.04001:988 137.02313:954 137.05937:2446 137.09682:234 138.05453:7386 138.92874:234 138.95073:208 138.96967:276 138.98825:234 139.00290:666 139.03923:511266 139.11414:344 139.12738:2252 139.15807:302 139.18674:1808 139.20041:2010 139.22192:586 139.24258:1268 139.25195:1002 139.26440:968 139.30359:1284 139.32484:716 139.33534:752 139.35507:774 139.36140:938 139.39169:668 139.41435:2212 139.44151:850 139.45338:960 139.50383:1198 139.51601:748 139.52628:690 139.55594:866 139.56544:636 139.57549:812 139.58487:842 139.60144:546 139.62537:540 139.64731:532 139.65564:692 139.66916:816 139.70552:280 139.72575:592 139.73811:462 139.76746:244 139.77701:396 139.78799:380 139.80640:300 139.85236:214 139.87288:266 140.00963:2878 140.04135:79624 140.11839:190 140.18538:198 140.19600:188 140.28427:204 140.31802:188 140.35298:188 141.01772:6036 141.04346:4538 142.02379:384 145.06569:208 155.03534:8060 155.10825:522 156.03842:784 157.03839:214 157.08731:208 159.03258:31504 160.03566:2700 161.03920:336 174.01976:228 174.05638:14598 174.08926:188 175.05887:1274 176.06505:354 184.09845:388 200.98512:220 201.11139:318 203.97189:33556 204.97459:2584 205.96791:1694 217.01601:318 218.01363:968 218.99472:84642 219.10524:580 219.12305:386 219.17140:288 219.18185:378 219.20006:262 219.26558:268 219.31572:208 219.42647:288 219.59387:202 219.70779:216 219.99818:8080 220.99078:4294 221.99350:446
1199	Unknown	1427	4.469	5.471	6.379	224.56290	81125	1321604	1.000	81125.25000	62.173	0.792	1.000	0.959		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	81125.25000	224.56290:106760 225.56403:10318 226.56699:1030	null
1200	Unknown	1427	4.469	5.471	6.576	225.06213	38965	655406	1.000	38965.25000	42.341	0.780	1.000	0.959		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	38965.25000	225.06213:47854 226.06578:3500 227.07162:436	null
1201	Unknown	1427	4.567	5.471	6.281	225.56403	8065	133989	1.000	8065.37500	19.049	0.774	1.000	0.959		[M-H]-	3		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	8065.37500	225.56403:10318 226.56699:1030	null
1202	Unknown	1427	4.567	5.471	6.233	226.06578	2781	52236	1.000	2780.50000	10.059	0.815	1.000	0.825		[M-H]-	4		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2780.50000	226.06578:3500 227.07162:436	null
1203	no MS2: 9-methoxycarbonyldec-9-enoic acid	1427	5.064	5.471	6.281	227.12880	3574	127126	1.000	3377.50000	6.164	0.944	1.000	0.700		[M-H2O-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	227.12888	C12H20O4	Medium-chain fatty acids	ZUNJWEGRDSXKIO-UHFFFAOYSA-N	O=C(OC)C(=C)CCCCCCCC(=O)O	530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.333	3377.50000	227.12880:2500 228.12663:552	null
1204	low score: Pesticide4_Flonicamid_C9H6F3N3O_N-(Cyanomethyl)-4-(trifluoromethyl)nicotinamide	1427	4.417	5.471	6.331	228.03294	18545	283425	1.000	18544.88000	31.847	0.789	1.000	0.776		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	228.03900	C9H6F3N3O	Nicotinamides	RLQJEEJISHYWON-UHFFFAOYSA-N	N#CCN=C(O)C=1C=NC=CC1C(F)(F)F	530	False	True	False	0.00	0.83	0.462	0.518	0.951	3.00	0.75	1.348	18544.88000	228.03294:36598 229.02904:13044 230.02979:3062	79.95631:83642 80.96420:29366 81.95233:3794 82.95962:872 92.04970:724 94.02829:1392 94.97948:958 95.95087:630 96.95901:49254 97.95840:582 98.95517:5674 106.97974:11694 107.03683:546 120.04443:3752 121.03947:704 122.06051:1318 131.03673:5192 146.06145:3800 147.06418:536 148.04121:588 149.98601:944 150.05650:4194 151.04007:1920 153.05753:522 162.05710:672 164.07257:1106 226.01686:850 226.06763:2688 228.03293:22002 229.02942:8200 230.02995:1402 231.05110:1480
1205	no MS2: Acetaminophen sulfate	1427	5.064	5.471	6.233	230.01254	3929	69223	1.000	3928.75000	12.973	0.765	1.000	0.959		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	230.01289	C8H9NO5S	null	IGTYILLPRJOVFY-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.333	3928.75000	230.01254:6776	null
1206	Unknown	1427	4.717	5.471	6.132	230.02979	1589	23774	1.000	1589.12500	9.356	0.772	1.000	0.776		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1589.12500	230.02979:3062	null
1207	no MS2: Midafotel	1427	4.615	5.471	5.936	231.05080	36216	544590	1.000	36215.75000	44.805	0.861	1.000	0.724		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	231.05400	C8H15N2O5P	null	VZXMZMJSGLFKQI-ABVWVHJUSA-N		530	False	True	False	0.00	0.95	0.000	0.000	0.000	-1.00	-1.00	0.308	36215.75000	231.05080:62286 232.05231:6932 233.05803:488	null
1208	Unknown	1427	4.664	5.471	6.233	231.55226	8187	123297	1.000	8187.37500	21.300	0.863	1.000	0.724		[M-H-H2O]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	8187.37500	231.55226:13530 232.55222:1644 233.55367:358	null
