Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
1076	low score: 3-(4-Sulfamoylphenyl)propanoic acid	1407	5.149	5.406	6.167	274.03793	14801	240459	1.000	14800.50000	25.493	0.881	0.992	0.796		[M+CHO2]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	274.03909	C9H11NO4S	null	JUEONDBIBADVGD-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.343	0.349	0.683	2.00	0.15	1.096	14800.50000	274.03793:25332 275.04163:2370 276.03445:1544	74.02424:632 79.95647:10302 80.96342:1102 93.03333:1018 96.95914:3062 101.04231:2724 108.02027:648 121.02857:1346 122.03581:1110 123.04408:4052 124.03917:1036 136.01637:1880 144.04466:852 151.04019:2428 165.02115:702 166.12727:770 192.06821:930 193.05241:820 194.08310:4972 195.03079:5128 196.03484:762 245.06613:1204 274.03772:3778
1077	Unknown	1407	5.149	5.406	6.065	275.04163	1941	33458	1.000	1941.12500	8.050	0.923	1.000	0.796		[M+CHO2]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1941.12500	275.04163:2370 276.03445:1544	null
1078	no MS2: Propanedinitrile, 2-[[3-bromo-5-(1,1-dimethylethyl)-4-hydroxyphenyl]methylene]-	1407	4.791	5.406	6.363	303.01797	3311	68969	1.000	3310.75000	10.389	0.901	0.999	0.768		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	303.01379	C14H13BrN2O	null	ABBADGFSRBWENF-UHFFFAOYSA-N		530	False	True	False	0.00	0.92	0.000	0.000	0.000	-1.00	-1.00	0.292	3310.75000	303.01797:3984 304.02112:906	null
1079	no MS2: Fosamine	1407	4.896	5.406	6.167	305.03427	1125	21071	1.000	1125.25000	6.511	0.714	1.000	0.768		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	305.03091	C3H8NO4P	null	UCHDFLNGIZUADY-UHFFFAOYSA-N		530	False	True	False	0.00	0.95	0.000	0.000	0.000	-1.00	-1.00	0.306	1125.25000	305.03427:1662	null
1080	low score: Ruxolitinib	1407	4.397	5.406	6.363	305.15961	3626	61004	1.000	3626.12500	12.329	0.792	1.000	0.947		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	305.15201	C17H18N6	null	HFNKQEVNSGCOJV-OAHLLOKOSA-N		530	False	True	False	0.00	0.75	0.322	0.402	0.902	1.00	0.50	1.121	3626.12500	305.15961:5558 306.16287:964 307.15381:374	79.95653:3524 80.96317:780 124.00661:678 304.08545:942 305.18719:1182 306.13776:2276 308.11722:624
1081	Valproic acid .beta.-D-glucuronide	1407	4.496	5.406	5.861	319.13977	27689	513791	1.000	27688.88000	32.454	0.818	1.000	0.768		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	319.13980	C14H24O8	null	XXKSYIHWRBBHIC-JVWRJRKNSA-N		430	False	True	True	0.00	1.00	0.782	0.792	0.897	18.00	0.95	1.744	27688.88000	319.13977:40928 320.14468:6526 321.14590:1124	60.01649:1330 63.96140:6564 67.01830:1942 68.99741:1852 69.03430:960 71.01311:20920 72.01617:900 72.99234:5584 73.02835:2330 75.00789:33156 76.01106:818 78.98505:14000 79.95629:4264 80.96343:1460 83.01293:2514 84.02074:1746 84.04530:1348 85.02859:39230 86.03238:1502 87.00790:10844 89.02327:4612 95.01283:9344 96.95950:6612 98.95532:564 99.00797:12814 100.01108:710 101.02301:1226 103.00305:5328 107.04906:1284 111.00791:1310 112.01554:954 113.02361:50454 114.02709:2838 115.00267:3484 117.01844:6756 127.05112:826 129.01852:3404 133.01271:712 135.04475:682 141.09039:700 141.12740:976 143.08826:1216 143.10736:49320 144.11151:4432 145.06120:1546 157.01572:1668 162.02400:3594 175.02684:3672 189.09665:652 191.11301:1936 192.05298:802 192.98174:894 193.03653:1870 239.05589:624 245.06635:544 259.15524:1182 301.16452:688 317.15863:700 318.13605:550 319.01379:1030 319.17560:26886 320.17926:5388 321.18094:1294 323.05957:710
1082	Unknown	1407	5.098	5.406	6.264	320.14468	4571	90677	1.000	4571.37500	12.600	0.843	0.998	0.768		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4571.37500	320.14468:6526 321.14590:1124	null
1083	low score: Trp-Lys	1407	4.692	5.406	6.216	331.17609	245142	4146284	1.000	245141.90000	103.336	0.801	1.000	0.947		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	331.17761	C17H24N4O3	null	DZHDVYLBNKMLMB-ZFWWWQNUSA-N		530	False	True	False	0.00	0.99	0.362	0.613	0.908	6.00	0.75	1.409	245141.90000	331.17609:371446 332.17950:60110 333.18188:9642	60.01616:908 60.99155:392 67.01813:2050 68.99738:2856 69.03432:2144 71.01286:15762 72.01690:308 72.99254:10326 73.02846:3584 74.02388:1288 75.00780:122176 75.01880:5072 75.20080:198 75.29913:206 75.33593:246 75.36325:194 75.41213:234 75.42525:192 76.01136:2898 77.01266:1006 79.95647:1480 80.96377:200 83.01304:7756 84.02042:1740 85.02872:109898 85.04024:2648 85.21693:224 85.44971:200 86.00101:760 86.03207:4232 87.00786:10686 87.03416:422 88.01507:1632 89.02332:3482 90.02988:224 92.05001:192 93.00165:288 95.01320:18082 96.01653:1232 96.95914:25906 97.01785:302 97.02840:670 97.95803:198 98.95568:1340 99.00755:11510 100.01214:626 100.03976:2006 101.02358:3944 102.02728:270 103.00287:4260 104.00665:216 111.00753:2338 111.08229:374 112.01552:9864 112.03651:340 113.02351:109630 113.03693:2986 113.16890:288 113.20777:302 113.26525:196 113.32790:200 113.45312:210 113.57332:206 114.02711:6520 115.00326:6194 115.02942:794 116.01031:5318 117.01861:9484 118.02251:242 123.04549:224 124.00623:260 124.03970:258 129.01831:13762 130.02127:808 130.99770:916 131.03404:1920 132.00581:3926 132.03712:280 133.01344:1700 134.01007:290 135.00613:226 135.04532:192 137.09723:922 139.00240:994 142.05038:200 145.01547:476 145.05298:226 145.06181:322 147.03212:242 149.02481:780 151.11295:610 153.12973:4710 154.05214:332 154.13409:446 155.10866:8832 155.14537:2266 156.11215:1452 156.14827:510 157.01505:13578 157.12451:20340 158.01851:882 158.12859:1534 159.01976:198 159.08543:1194 161.02524:300 162.02495:1224 163.08069:220 164.03786:524 167.08505:204 175.02580:8454 176.02982:640 177.03079:208 193.03613:3190 194.03995:362 197.15518:1184 198.15842:212 201.09749:188 202.06923:288 213.15164:492 224.06322:758 233.15381:296 249.07495:188 251.16389:218 252.12611:202 253.04852:514 254.62500:284 255.06612:450 255.15872:288 269.17441:324 271.15271:2108 272.15515:300 299.63614:416 300.14160:304 313.16428:1792 314.16815:510 329.15967:654 331.17627:87362 331.41550:194 331.58029:234 331.75778:274 331.85034:192 331.91309:342 331.97787:256 332.01663:262 332.08295:294 332.11505:404 332.17905:23930 332.60431:198 333.00708:254 333.18396:3174 334.13275:194 334.16730:512 334.18796:352 335.02625:688
1084	Unknown	1407	4.300	5.406	6.512	332.17950	40213	683374	1.000	40212.88000	41.400	0.796	1.000	0.947		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	40212.88000	332.17950:60110 333.18188:9642 334.18265:1424	null
1085	Unknown	1407	5.249	5.406	6.216	333.18152	7001	118403	1.000	7000.50000	18.032	0.794	1.000	0.705		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	7000.50000	333.18188:9642 334.18265:1424 335.18875:328	67.01689:828 68.99736:884 71.01291:11892 72.99220:3308 73.02822:1174 74.02357:714 75.00769:15428 79.95644:1454 83.01286:1348 84.02093:678 85.02871:22996 86.03218:1000 87.00787:4744 89.02366:3094 95.01285:5982 96.95872:3178 98.95447:668 99.00776:7734 101.02443:742 103.00281:3128 107.04935:1008 111.00742:1078 113.02320:31792 114.02730:1688 115.00246:1924 117.01878:4176 129.01845:2116 149.02434:760 155.10945:1164 157.01520:1596 157.12436:22570 158.12740:2556 175.02571:2336 193.03607:2310 238.07744:716 315.18149:716 331.17535:5068 332.15286:688 332.17993:846 333.19135:11540 334.13071:908 334.19449:2512 335.02075:742
1086	no MS2: 1-[(4-Nitrophenyl)sulfonyl]piperidine-4-carboxylic acid	1407	4.791	5.406	6.462	349.02487	3464	73922	1.000	3463.62500	10.451	0.760	0.998	0.546		[M+Cl]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	349.02670	C12H14N2O6S	null	XNSKDSWGZNOIHJ-UHFFFAOYSA-N		530	False	True	False	0.00	0.98	0.000	0.000	0.000	-1.00	-1.00	0.325	3463.62500	349.02487:5574 350.02661:604 351.01874:2650	null
1087	Unknown	1407	4.203	5.406	6.411	366.12839	1605	48482	1.000	1604.62500	5.170	0.752	1.000	0.603		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1604.62500	366.12839:1278	null
1088	no MS2: 1,3-Benzenediol, 4-chloro-6-[5-[[2-(4-morpholinyl)ethyl]amino]-1,2-benzisoxazol-3-yl]-	1407	5.045	5.406	6.264	388.10678	3319	68597	1.000	3318.75000	9.769	0.827	0.997	0.947		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	388.10699	C19H20ClN3O4	null	JLIRVZVVCCIAKG-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.333	3318.75000	388.10678:3698 389.10925:870 390.11435:360	null
1089	no MS2: 2-(Cyclohexylamino)ethanesulfonic acid	1407	4.203	5.406	6.712	413.18121	6834	231637	1.000	6833.75000	11.233	0.676	1.000	0.406		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	413.17850	C8H17NO3S	null	MKWKNSIESPFAQN-UHFFFAOYSA-N		530	False	True	False	0.00	0.96	0.000	0.000	0.000	-1.00	-1.00	0.315	6833.75000	413.18121:8682 414.18460:1998	null
1090	Unknown	1407	4.348	5.406	6.616	414.18460	1668	58306	1.000	1667.50000	5.143	0.660	1.000	0.349		[2M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1667.50000	414.18460:1998	null
1091	no MS2: C20H34O9; PlaSMA ID-1074	1407	4.448	5.406	5.811	417.21234	1773	55794	1.000	1773.37500	5.140	0.719	1.000	0.443		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	4.160	417.21201	C20H34O9	Formula predicted			530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.300	1773.37500	417.21234:1942 418.21402:610	null
1092	no MS2: NCGC00385001-01!5-[3-[[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxymethyl]-5-hydroxypentyl]-5,6,8a-trimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid	1407	4.843	5.406	6.315	499.26428	1492	30630	1.000	1491.75000	7.298	0.680	1.000	0.768		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	499.26999	C29H40O7	Colensane and clerodane diterpenoids	UVGRPMWFXIDHJC-CSKARUKUSA-N	O=C(O)C1=CCCC2C1(C)CCC(C)C2(C)CCC(COC(=O)C=CC3=CC=C(O)C(O)=C3)CCO	530	False	True	False	0.00	0.85	0.000	0.000	0.000	-1.00	-1.00	0.258	1491.75000	499.26428:2200 500.26727:688 501.26855:952	null
1093	Unknown	1407	4.348	5.406	6.264	510.25214	8999	159244	1.000	8999.37500	18.854	0.756	1.000	0.947		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	8999.37500	510.25214:10740 511.25458:4626 512.26178:2294	null
1094	Unknown	1407	4.155	5.406	5.706	511.25458	4007	152037	1.000	3988.62500	8.474	0.591	0.998	0.277		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3988.62500	511.25458:4626 512.26178:2294	71.01331:3308 72.99261:840 75.00778:9568 80.96275:592 83.01320:684 85.02867:9022 87.00800:1816 95.01376:1238 96.95929:774 99.00819:1376 103.00210:686 113.02356:9972 117.01922:950 145.06227:950 175.02576:598 227.99672:858 241.11806:574 493.28085:910 509.27521:21678 510.27853:7652 511.29062:75274 512.29443:18096 513.29626:4270 514.29755:862
1095	Unknown	1407	4.594	5.406	6.216	573.26044	1184	20738	1.000	1184.00000	6.978	0.885	1.000	0.955		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1184.00000	573.26379:1526 575.25769:620	null
1096	Unknown	1407	4.644	5.406	6.065	651.32153	2042	32212	1.000	2042.00000	9.850	0.759	1.000	0.713		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2042.00000	651.32153:3188 652.32422:976 653.32776:830	null
1097	low score: [(2R,3R,4S,5S,6R)-3-acetyloxy-2-(acetyloxymethyl)-5-butanoyloxy-6-[(2S,3R)-2,3,4-trihydroxybutoxy]oxan-4-yl] 14-hydroxytetradecanoate	1407	4.594	5.406	6.216	663.35712	7409	115591	1.000	7409.00000	19.551	0.855	1.000	0.796		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	663.35828	C32H56O14	null	ORXMVTNKIKCWMQ-JBAQQFLCSA-N	O=C(OCC1OC(OCC(O)C(O)CO)C(OC(=O)CCC)C(OC(=O)CCCCCCCCCCCCCO)C1OC(=O)C)C	530	False	True	False	0.00	1.00	0.072	0.093	0.642	4.00	0.29	0.842	7409.00000	663.35712:13118 664.36157:4754 665.36334:1938	71.01257:948 75.00804:10270 78.98568:1618 85.02850:5424 95.01357:1610 96.95895:1120 99.00796:1926 103.00288:856 113.02347:12726 116.01125:602 117.01799:1336 125.02350:1292 129.01880:1284 143.10805:850 155.10873:986 157.01669:1014 162.02367:2768 167.10905:1114 174.05836:1112 175.02620:2648 193.03720:1682 204.98209:6366 205.98392:720 218.04768:792 224.06099:1388 224.56241:632 231.05083:684 249.00749:644 251.01328:984 271.15527:954 280.62198:662 313.16507:1892 319.13989:1706 319.17654:994 321.05838:1372 329.15820:1266 331.13980:2072 331.17578:153788 332.11743:804 332.17938:24422 333.00742:2632 333.15579:1430 333.18146:4348 334.01059:700 339.06509:4130 341.12442:1462 343.14044:1398 449.12949:628 449.25366:634 465.24701:5542 466.25189:882 510.25168:2276 511.25760:798 600.29077:2644 601.29840:986 663.35516:794
1098	Unknown	1407	4.594	5.406	6.167	664.36157	2590	39673	1.000	2590.00000	11.632	0.883	1.000	0.796		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2590.00000	664.36157:4754 665.36334:1938 666.36682:408	null
1099	Unknown	1407	5.045	5.406	6.363	675.32092	2924	48296	1.000	2923.75000	11.319	0.799	0.996	0.947		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2923.75000	675.32092:4508 676.32837:1552	null
1100	Unknown	1407	4.594	5.406	6.216	676.32837	1101	18355	1.000	1101.12500	6.793	0.830	1.000	0.947		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1101.12500	676.32837:1552 677.33630:1190 678.33734:512	null
1101	Unknown	1407	4.594	5.406	6.216	699.32050	1913	31269	1.000	1912.50000	9.172	0.824	1.000	0.947		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1912.50000	699.32050:3360 700.32489:1596 701.31354:528	null
1102	Unknown	1407	4.594	5.406	6.167	833.39062	1319	21329	1.000	1318.50000	7.752	0.831	1.000	0.947		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1318.50000	833.39062:1786 834.39417:996 835.39581:490	null
1103	Unknown	1421	4.944	5.457	6.264	73.01080	12220	212100	1.000	12219.75000	23.023	0.744	1.000	0.955		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	12219.75000	73.01080:24924 74.01360:1128 75.00681:1118	null
1104	Unknown	1421	4.644	5.457	5.811	99.00836	1918	68236	138.815	12.80208	5.829	0.676	0.996	0.324		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	12.80208	99.00836:2856	null
1105	low score: Ethyl sulfate	1421	4.594	5.457	6.216	124.99060	6102	94665	1.000	6101.50000	17.823	0.782	1.000	0.705		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	124.99140	C2H6O4S	null	KIWBPDUYBMNFTB-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.750	0.782	0.774	2.00	0.67	1.633	6101.50000	124.99060:10910 125.99592:610 126.98935:356	68.99725:1320 69.03312:714 79.95689:4860 96.95941:7766 97.02758:418 98.95367:430
1106	no MS2: (.alpha.S,1S,2R)-.alpha.-Amino-2-carboxycyclopropaneacetic acid	1421	5.149	5.457	6.167	140.03447	2026	32064	1.000	2025.87500	9.899	0.850	1.000	0.785		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	140.03529	C6H9NO4	null	GZOVEPYOCJWRFC-NUNKFHFFSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.332	2025.87500	140.03447:4094 141.03773:332	null
1107	low score: p-Coumaraldehyde	1421	4.993	5.457	6.216	147.04570	1835	26440	1.000	1834.50000	10.079	0.903	1.000	0.785		[M-H2O-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	4.522	147.04515	C9H8O2	Cinnamaldehydes	CJXMVKYNVIGQBS-UHFFFAOYSA-N	OC1=CC=C(C=CC=O)C=C1	530	False	True	False	0.00	1.00	0.351	0.359	0.866	1.00	1.00	1.310	1834.50000	147.04570:4180 148.04483:584	71.04948:1754 83.04955:2608 134.02246:1476 147.06519:968 149.04810:976
1108	low score: trans-1,4-Cyclohexanedicarboxylic acid	1421	5.098	5.457	6.411	153.05692	2858	59896	1.000	2857.75000	7.161	0.668	0.986	0.603		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	153.05569	C8H12O4	null	PXGZQGDTEZPERC-IZLXSQMJSA-N		530	False	True	False	0.00	0.99	0.567	0.832	0.657	3.00	0.27	1.460	2857.75000	153.05692:3450 154.05995:326	63.96167:1110 78.98464:608 79.95638:5938 80.96430:2550 93.00046:1772 96.95912:3658 106.04114:2222 107.04942:39498 108.05286:3470 152.98721:1270
1109	low score: (1-Hydroxycyclohexyl)acetic acid	1421	4.896	5.457	5.811	157.08846	17339	489585	1.000	14324.25000	17.192	0.739	0.994	0.841		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	157.08701	C8H14O3	null	AADJJWDBCQRALD-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.323	0.375	0.914	1.00	0.50	1.231	14324.25000	157.08846:27418 158.09157:2796	79.95626:1154 80.96490:974 93.03240:784 95.04946:872 97.06526:1644 131.03630:1868 156.99750:684 157.08810:1236 159.03333:1158
1110	no MS2: 4-Fluoro-1H-indole-3-carbonitrile	1421	4.644	5.457	5.706	159.03445	2182	37003	1.000	2182.12500	9.952	0.851	1.000	0.583		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	159.03641	C9H5FN2	null	YVNUHMSVHFAOBK-UHFFFAOYSA-N		530	False	True	False	0.00	0.98	0.000	0.000	0.000	-1.00	-1.00	0.324	2182.12500	159.03386:3796 160.04057:1144 161.02678:4494	null
1111	3-phenyllactic acid	1421	5.198	5.457	6.015	165.05731	12906	187203	58.344	221.20460	17.691	0.609	0.992	0.238		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	165.05571	C9H10O3	Phenylpropanoic acids	VOXXWSYKYCBWHO-UHFFFAOYSA-N	O=C(O)C(O)CC=1C=CC=CC1	430	False	True	True	0.00	0.99	0.918	0.925	0.965	8.00	1.00	1.904	221.20460	165.05731:27032 166.06090:2706 167.05818:370	72.99232:5118 79.95595:1062 91.05460:974 92.05036:596 101.03793:608 103.05463:4528 104.05821:558 117.03429:1170 119.05013:4778 120.04576:1144 147.04556:2810
1112	no MS2: 3-Indoleacetic acid	1421	5.198	5.457	5.759	174.05724	10127	148088	1.000	9962.00000	23.831	0.799	0.992	0.785		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	174.05611	C10H9NO2	null	SEOVTRFCIGRIMH-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.000	0.000	0.000	-1.00	-1.00	0.330	9962.00000	174.05724:19662 175.06108:1936	null
1113	low score: 1-Benzyl-1H-1,2,3-triazole-4-carboxylic acid	1421	5.249	5.457	6.167	202.05450	14569	231411	1.000	14568.63000	25.845	0.884	0.997	0.785		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	202.06219	C10H9N3O2	null	MIGIDQCWBSDLTO-UHFFFAOYSA-N		530	False	True	False	0.00	0.74	0.033	0.000	0.922	2.00	1.00	0.863	14568.63000	202.05450:24400 203.05721:2376 204.05357:1360	60.97399:1164 62.99011:6176 63.02306:2626 63.94368:624 63.96148:2458 64.95170:704 67.01797:1228 68.99736:51750 69.03366:51226 70.00491:1470 71.01293:7744 72.99276:1776 73.01083:97846 73.02859:782 74.01406:3348 75.00610:3888 75.02633:1578 76.96904:930 79.01820:8308 79.05431:996 79.95640:317122 80.96421:126358 81.02081:1174 81.03341:7194 82.00538:1462 82.02892:8522 83.01276:8086 84.04434:2136 85.02845:2980 88.03983:2050 95.01293:14394 96.95914:6484 97.02860:232772 97.06569:570 98.03141:2020 99.00791:22766 99.08104:776 107.01305:8750 109.99983:980 111.00803:998 113.02372:3222 121.02916:1072 123.00883:2108 123.04436:36516 124.01646:1854 124.03971:16088 125.02350:1191596 125.03758:17124 125.11113:606 125.16467:928 125.17633:1188 125.19645:712 125.21345:834 125.22645:1056 125.25916:1134 125.28717:1174 125.32302:1042 125.33565:1072 125.35986:994 125.38464:1242 125.40702:1082 125.43117:858 125.46989:960 125.51356:976 125.53803:1310 125.55733:1148 125.57889:900 125.59875:1032 125.61250:1160 125.65466:642 125.67470:768 125.69549:648 126.02684:12616 130.08684:1982 131.01659:1390 141.01837:5764 141.09117:610 155.10843:594 157.12527:1258 158.11902:776 183.10344:1048 201.11388:990 202.10867:1154 203.00270:2230 203.12985:634 203.99699:668 204.98172:35932
1114	no MS2: 4-hydroxy-3-(3-methylbut-2-enyl)benzoic acid	1421	4.843	5.457	6.264	205.09062	13603	227692	1.000	13603.38000	25.335	0.773	1.000	0.955		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	205.08702	C12H14O3	Hydroxybenzoic acid derivatives	LBSJJNAMGVDGCU-UHFFFAOYSA-N	O=C(O)C1=CC=C(O)C(=C1)CC=C(C)C	530	False	True	False	0.00	0.94	0.000	0.000	0.000	-1.00	-1.00	0.302	13603.38000	205.09062:25006 206.08310:10372 207.08736:2632	null
1115	8-Methoxy-4-oxo-1,4-dihydroquinoline-2-carboxylic acid	1421	5.098	5.457	6.065	218.04538	30164	445367	1.000	30164.13000	41.281	0.788	1.000	0.785		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	218.04590	C11H9NO4	null	BXZSKDOPGDPDEG-UHFFFAOYSA-N		430	False	True	True	0.00	1.00	0.629	0.624	0.961	4.00	1.00	1.613	30164.13000	218.04538:58130 219.04900:8442 220.05264:896	65.99755:7536 67.01794:1148 69.03392:1176 71.01328:1050 74.02362:1788 79.95624:6736 80.96430:2892 85.02805:1160 93.03344:968 95.01295:4484 96.04443:644 96.95933:2508 103.04192:1334 106.04137:1072 107.04949:2270 109.03967:648 112.03922:1314 113.02329:6658 117.07137:592 118.02973:620 119.04918:7680 120.05244:746 121.02824:682 123.00813:7434 124.01466:2040 129.09125:2832 130.08595:740 131.03673:26990 132.04027:2214 136.04045:968 137.02406:912 137.05991:11362 138.05577:1896 139.00232:1046 139.03903:5198 141.01863:18066 159.03383:52752 160.03682:5806 174.05742:20688 175.06108:2366 176.07616:882 217.01753:1254 219.12408:588 220.97636:1118
1116	low score: {4-[(Cyclopropylcarbonyl)amino]phenyl}acetic acid	1421	4.348	5.457	6.411	218.08380	2451	43421	1.000	2451.25000	9.967	0.889	1.000	0.955		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	218.08231	C12H13NO3	null	BVWJWGOECZCPCT-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.305	0.298	0.866	1.00	1.00	1.251	2451.25000	218.08380:3480 219.08646:630	65.99755:7536 67.01794:1148 69.03392:1176 71.01328:1050 74.02362:1788 79.95624:6736 80.96430:2892 85.02805:1160 93.03344:968 95.01295:4484 96.04443:644 96.95933:2508 103.04192:1334 106.04137:1072 107.04949:2270 109.03967:648 112.03922:1314 113.02329:6658 117.07137:592 118.02973:620 119.04918:7680 120.05244:746 121.02824:682 123.00813:7434 124.01466:2040 129.09125:2832 130.08595:740 131.03673:26990 132.04027:2214 136.04045:968 137.02406:912 137.05991:11362 138.05577:1896 139.00232:1046 139.03903:5198 141.01863:18066 159.03383:52752 160.03682:5806 174.05742:20688 175.06108:2366 176.07616:882 217.01753:1254 219.12408:588 220.97636:1118
1117	Unknown	1421	4.692	5.457	6.114	219.04900	2884	38038	1.000	2883.75000	12.869	0.981	1.000	0.940		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2883.75000	219.04900:8442 220.05264:896	65.99766:3044 67.00152:258 67.01838:480 69.03457:200 72.04510:194 74.02422:704 75.02692:224 79.01693:264 79.95649:60212 80.95660:548 80.96400:760 81.03277:188 81.95242:2652 83.01403:290 92.04946:564 93.03407:938 95.01304:6220 95.05030:968 96.02029:1378 96.95972:2930 97.03029:256 99.04456:192 101.02302:188 103.04203:640 106.00456:540 106.04206:214 107.01225:278 108.02064:206 108.04554:250 112.04050:344 113.02376:1648 115.03805:352 117.01932:266 118.02930:436 119.04863:420 121.02901:462 123.00810:20076 123.03217:236 123.97249:204 124.01575:320854 124.11817:202 124.13541:234 124.17185:284 124.20913:294 124.23740:272 124.27819:314 124.31862:212 124.33367:330 124.35834:358 124.37186:440 124.40022:370 124.41355:274 124.44792:442 124.46655:380 124.49062:370 124.50496:472 124.52647:340 124.54601:338 124.55595:392 124.58391:344 124.60017:334 124.61559:336 124.66095:242 125.01930:19598 126.02032:1560 126.99035:756 129.09048:1300 131.03683:13794 132.03920:548 137.02576:224 137.06047:2260 138.02937:288 138.05588:2012 139.00247:798 139.03909:111310 139.23291:220 139.45863:278 139.65784:226 140.01022:416 140.04247:8160 141.01808:4030 141.04468:824 142.02220:220 155.03465:540 155.10709:226 156.11218:206 159.03366:31168 160.03729:2370 161.04187:324 174.02023:230 174.05704:11132 175.06116:924 176.06468:270 203.97340:3672 204.97646:298 218.99648:8812 219.12059:290 219.99805:770 220.97540:416 220.99280:690
